product_url,product_name,brand,star_rating,sale_price,colour,categorie,sous_categorie,pratique
https://decathlon-usa.myshopify.com/products/forclaz-mt100-down-puffer-vest-169275?adept-product=forclaz-mt100-down-puffer-vest-169275,Forclaz Men's MT100 Down Puffer Vest,Forclaz,4.6,69.99,Asphalt Blue,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/womens-backpacking-pants-travel100?adept-product=womens-backpacking-pants-travel100,Travel 100 Hiking Pants Women's,Forclaz,4.4,39.99,Carbon Gray,Vêtements,Bas,Randonnée
https://decathlon-usa.myshopify.com/products/quechua-mh120-fleece-hiking-jacket-mens-333908?adept-product=quechua-mh120-fleece-hiking-jacket-mens-333908,Quechua MH120 Fleece Hiking Jacket Men's,Quechua,4.5,29.99,Navy Blue,Vêtements,T-shirt,Randonnée
https://decathlon-usa.myshopify.com/products/510-stretchy-high-waisted-cotton-fitness-leggings-331587?adept-product=510-stretchy-high-waisted-cotton-fitness-leggings-331587,Nyamba 510 Stretchy High-Waisted Cotton Fitness Leggings,Decathlon,4.7,20.0,Deep Purple,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/mens-active-running-shoes?adept-product=mens-active-running-shoes,"Active Running Shoes, Men's",Kalenji,4.4,49.99,Dark Blue,Chaussures,Chaussures de sport,Course à pied
https://decathlon-usa.myshopify.com/products/mens-travel-backpacking-shorts-travel-100-312177?adept-product=mens-travel-backpacking-shorts-travel-100-312177,Travel 100 Backpacking Cargo Shorts Men's,Forclaz,4.6,49.99,Carbon Gray,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/womens-fitness-leggings-with-phone-pocket-plus-size-332484?adept-product=womens-fitness-leggings-with-phone-pocket-plus-size-332484,Fitness Leggings with Phone Pocket (Plus Size),Domyos,4.6,10.0,Bordeaux,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/mens-hiking-rain-jacket-nh100-raincut-full-zip-150323?adept-product=mens-hiking-rain-jacket-nh100-raincut-full-zip-150323,Men's Windproof and Water-repellent Hiking Jacket - Raincut Full Zip,Quechua,4.4,24.99,Black,Vêtements,Veste,Randonnée
https://decathlon-usa.myshopify.com/products/mountain-backpacking-rain-cape-arpenaz-40-l?adept-product=mountain-backpacking-rain-cape-arpenaz-40-l,Arpenaz 40 L Hiking Rain Poncho,Forclaz,4.4,29.99,Black,Vêtements,Veste,Randonnée
https://decathlon-usa.myshopify.com/products/domyos-fti100-straight-cut-fitness-leggings-womens-330249?adept-product=domyos-fti100-straight-cut-fitness-leggings-womens-330249,Domyos FTI100 Straight Cut Fitness Leggings Women's,Domyos,4.7,14.99,Black,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/quechua-mountain-hiking-waterproof-rain-jacket-mh100-172391?adept-product=quechua-mountain-hiking-waterproof-rain-jacket-mh100-172391,Quechua Men's MH100 Rain Jacket,Quechua,4.6,59.99,Black,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/f100-soccer-jersey-311861?adept-product=f100-soccer-jersey-311861,Kipsta F100 Soccer Jersey Kids',Kipsta,4.6,8.99,Bright Indigo,Non déterminée,Non déterminée,Autres
https://decathlon-usa.myshopify.com/products/cycling-spring-autumn-gloves-500?adept-product=cycling-spring-autumn-gloves-500,Triban 500 Road Cycling Gloves,Triban,4.5,19.99,Black,Accessoires,Divers,Cyclisme
https://decathlon-usa.myshopify.com/products/mt500-short-sleeve-merino-wool-backpacking-t-shirt-mens-331113?adept-product=mt500-short-sleeve-merino-wool-backpacking-t-shirt-mens-331113,Men's Short-sleeved Merino Wool Trekking T-shirt - MT500,Forclaz,4.5,49.99,Whale Gray,Vêtements,T-shirt,Randonnée
https://decathlon-usa.myshopify.com/products/gentle-yoga-shorts-black-300495?adept-product=gentle-yoga-shorts-black-300495,Men's Gentle Yoga Shorts - Black,Decathlon,4.5,15.0,Dark Gray,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/run-dry-running-shorts-145838?adept-product=run-dry-running-shorts-145838,Kalenji Run Dry+ Running Shorts Men's,Kalenji,4.5,19.99,Black,Vêtements,Bas,Course à pied
https://decathlon-usa.myshopify.com/products/womens-cycling-shorts-bibless-500?adept-product=womens-cycling-shorts-bibless-500,Triban 500 Padded Moisture-Wicking Cycling Bike Shorts Women's,Triban,4.3,15.0,Black/Pink,Vêtements,Bas,Cyclisme
https://decathlon-usa.myshopify.com/products/breathable-athletic-hoodie-sweatshirt-330172?adept-product=breathable-athletic-hoodie-sweatshirt-330172,Breathable Athletic Hoodie Sweatshirt Men's,Domyos,4.7,24.99,Black,Vêtements,T-shirt,Autres
https://decathlon-usa.myshopify.com/products/mens-mountain-hiking-zip-off-pants-mh150?adept-product=mens-mountain-hiking-zip-off-pants-mh150,Quechua MH150 Convertible Hiking Pants Men's,Quechua,4.4,34.99,Charcoal Gray,Vêtements,Bas,Randonnée
https://decathlon-usa.myshopify.com/products/domyos-fca100-cropped-fitness-pants-womens-330178?adept-product=domyos-fca100-cropped-fitness-pants-womens-330178,Women's Fitness Cardio Cropped Bottoms - Black,Domyos,4.5,14.99,Black,Non déterminée,Non déterminée,Fitness
https://decathlon-usa.myshopify.com/products/backpacking-compact-2-liter-travel-fanny-pack-travel-100-309871?adept-product=backpacking-compact-2-liter-travel-fanny-pack-travel-100-309871,Forclaz Travel 100 Compact 2 L Hiking Fanny Pack,Forclaz,4.5,9.99,Black,Non déterminée,Non déterminée,Randonnée
https://decathlon-usa.myshopify.com/products/gym-pilates-tank-top-141687?adept-product=gym-pilates-tank-top-141687,Women's Gym & Pilates Tank Top,Domyos,4.4,4.99,Black,Vêtements,T-shirt,Fitness
https://decathlon-usa.myshopify.com/products/quechua-hiking-skort-nh500-308169?adept-product=quechua-hiking-skort-nh500-308169,Women's Hiking Skort - NH500,Quechua,4.7,29.99,Carbon Gray,Non déterminée,Non déterminée,Randonnée
https://decathlon-usa.myshopify.com/products/intermediate-basketball-mid-socks-2-pairs-196455?adept-product=intermediate-basketball-mid-socks-2-pairs-196455,Tarmak Intermediate Basketball Mid Socks Kids' 2 Pairs,Tarmak,4.5,6.0,Snow White,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/500-lightweight-flexible-boxing-shoes-302878?adept-product=500-lightweight-flexible-boxing-shoes-302878,Outshock 500 Lightweight Flexible Boxing Shoes,Outshock,4.6,59.99,Black,Chaussures,Chaussures de sport,Autres
https://decathlon-usa.myshopify.com/products/isa-x-back-one-piece-surf-swimsuit-175572?adept-product=isa-x-back-one-piece-surf-swimsuit-175572,Olaian Isa X-Back One Piece Surf Swimsuit Women's,Olaian,4.6,44.99,Black,Non déterminée,Non déterminée,Autres
https://decathlon-usa.myshopify.com/products/high-support-running-bra-308272?adept-product=high-support-running-bra-308272,High Support Running Bra,Kalenji,4.6,24.99,Magnolia,Accessoires,Divers,Course à pied
https://decathlon-usa.myshopify.com/products/womens-travel-backpacking-adjustable-pants-travel-100-306949?adept-product=womens-travel-backpacking-adjustable-pants-travel-100-306949,Women's Mountain Trekking 2-in-1 Zip-Off Trousers MT100 - grey,Forclaz,4.5,39.99,Carbon Gray,Vêtements,Bas,Randonnée
https://decathlon-usa.myshopify.com/products/mountain-backpacking-liner-gloves-trek-500?adept-product=mountain-backpacking-liner-gloves-trek-500,Trek 500 Seamless Backpacking Liner Gloves,Forclaz,4.4,9.99,Black,Accessoires,Divers,Randonnée
https://decathlon-usa.myshopify.com/products/womens-pilates-and-gentle-gym-slim-fit-leggings-7-8-fit-plus-500-ss19?adept-product=womens-pilates-and-gentle-gym-slim-fit-leggings-7-8-fit-plus-500-ss19,Women's 7/8 Fitness Leggings Fit+ 500 - Black,Domyos,4.5,10.0,Black,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/snb-pa-500-snowboarding-and-skiing-pants-188592?adept-product=snb-pa-500-snowboarding-and-skiing-pants-188592,Dreamscape SNB PA 500 Snowboarding and Skiing Pants Women's,Decathlon,4.1,80.0,Black,Vêtements,Veste,Ski
https://decathlon-usa.myshopify.com/products/trail-running-waterproof-jacket-164431?adept-product=trail-running-waterproof-jacket-164431,Evadict Trail Running Waterproof Jacket Men's,Decathlon,4.3,89.99,Black,Vêtements,Veste,Course à pied
https://decathlon-usa.myshopify.com/products/womens-backpacking-3-in-1-jacket-travel-501?adept-product=womens-backpacking-3-in-1-jacket-travel-501,Women's Travel Trekking Waterproof 3-in-1 Jacket Travel 500 -8 degrees Celcius,Forclaz,4.6,149.0,Black,Vêtements,Veste,Randonnée
https://decathlon-usa.myshopify.com/products/womens-gentle-gym-and-pilates-100-cotton-t-shirt-sportee-100?adept-product=womens-gentle-gym-and-pilates-100-cotton-t-shirt-sportee-100,"Nyamba Sportee, Pure Cotton T-Shirt, Women's",Decathlon,4.5,3.0,Gray,Vêtements,T-shirt,Autres
https://decathlon-usa.myshopify.com/products/running-breathable-tank-top-dry-black-169571?adept-product=running-breathable-tank-top-dry-black-169571,Men's Running Breathable Tank Top Dry - Black,Kalenji,4.6,7.99,Black,Vêtements,T-shirt,Course à pied
https://decathlon-usa.myshopify.com/products/womens-hiking-sandals-arpenaz-50?adept-product=womens-hiking-sandals-arpenaz-50,Quechua NH100 Hiking Sandals Women's,Quechua,4.4,24.99,Cardinal Pink,Non déterminée,Non déterminée,Randonnée
https://decathlon-usa.myshopify.com/products/moisture-wicking-fitness-tank-top-womens-324147?adept-product=moisture-wicking-fitness-tank-top-womens-324147,Straight-Cut Fitness Tank Top,Domyos,4.7,9.99,Salmon Pink,Vêtements,T-shirt,Fitness
https://decathlon-usa.myshopify.com/products/womens-nature-hiking-mid-boots-nh100?adept-product=womens-nature-hiking-mid-boots-nh100,Women's Hiking Boots - NH100 Mid,Quechua,4.4,34.99,Granite Green,Chaussures,Chaussures de sport,Randonnée
https://decathlon-usa.myshopify.com/products/quechua-nh100-hiking-sandals-4330?adept-product=quechua-nh100-hiking-sandals-4330,Quechua NH100 Hiking Sandals Men's,Quechua,4.4,24.99,Dark Sand,Non déterminée,Non déterminée,Randonnée
https://decathlon-usa.myshopify.com/products/womens-fitness-cardio-training-2-in-1-shorts-900?adept-product=womens-fitness-cardio-training-2-in-1-shorts-900,Women's 2-in-1 Anti-Chafing Fitness Cardio Shorts - Black,Domyos,4.6,24.99,Black,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/7-8-short-stretchy-cotton-fitness-leggings-womens-323770?adept-product=7-8-short-stretchy-cotton-fitness-leggings-womens-323770,510 7/8 Short Stretchy Cotton Fitness Leggings Women's,Domyos,4.5,14.99,Black,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/womens-mountain-trekking-jacket-trek-900?adept-product=womens-mountain-trekking-jacket-trek-900,MT900 Backpacking Wind Jacket Women's,Forclaz,4.7,30.0,Black,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/mens-cycling-shorts-roadc-500-black?adept-product=mens-cycling-shorts-roadc-500-black,Triban Padded Road Cycling & Touring Bike Bib Shorts Men's,Triban,4.2,49.99,Black,Vêtements,Bas,Cyclisme
https://decathlon-usa.myshopify.com/products/showerproof-light-running-jacket-188671?adept-product=showerproof-light-running-jacket-188671,Kiprun Showerproof Light Running Jacket Men's,Decathlon,4.1,54.99,Black,Vêtements,Veste,Course à pied
https://decathlon-usa.myshopify.com/products/zip-pocket-breathable-fitness-shorts-mens-333525?adept-product=zip-pocket-breathable-fitness-shorts-mens-333525,Zip Pocket Breathable Fitness Shorts Men's,Domyos,4.7,24.99,Sage Green,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/mens-golf-polo-500?adept-product=mens-golf-polo-500,"Inesis, Short Sleeve Golf Polo Shirt, Men's",Inesis,4.5,10.0,Dark Grey,Vêtements,T-shirt,Autres
https://decathlon-usa.myshopify.com/products/quechua-raincut-nh100-waterproof-zip-hiking-rain-jacket-134585?adept-product=quechua-raincut-nh100-waterproof-zip-hiking-rain-jacket-134585,Women's Windproof and Water-repellent Hiking Jacket - Raincut Full Zip,Quechua,4.5,24.99,White,Vêtements,Veste,Randonnée
https://decathlon-usa.myshopify.com/products/run-light-running-tank-top-152553?adept-product=run-light-running-tank-top-152553,Kalenji Run Light Running Tank Top Women's,Kalenji,4.7,10.0,Carbon Gray,Vêtements,T-shirt,Course à pied
https://decathlon-usa.myshopify.com/products/womens-cardio-fitness-sauna-belt?adept-product=womens-cardio-fitness-sauna-belt,Cardio Fitness Sauna Belt - Black,Domyos,4.3,5.0,Black,Non déterminée,Non déterminée,Fitness
https://decathlon-usa.myshopify.com/products/quechua-nh500-hiking-boots-301763?adept-product=quechua-nh500-hiking-boots-301763,NH500 Hiking Boots Men's,Quechua,4.4,59.99,Hazelnut,Chaussures,Chaussures de sport,Randonnée
https://decathlon-usa.myshopify.com/products/forclaz-mt500-down-puffer-jacket-12077?adept-product=forclaz-mt500-down-puffer-jacket-12077,Forclaz Men's MT500 Down Puffer Jacket,Forclaz,4.4,100.0,Brown,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/btwin-uc100-waterproof-city-bike-poncho-302833?adept-product=btwin-uc100-waterproof-city-bike-poncho-302833,Btwin Compact Cycling Rain Poncho,Btwin,4.2,29.99,Black,Vêtements,Veste,Cyclisme
https://decathlon-usa.myshopify.com/products/run-active-grip-running-shoes-100260?adept-product=run-active-grip-running-shoes-100260,Kalenji Run Active Grip Running Shoes Women's,Kalenji,4.5,49.99,Abyss Gray,Chaussures,Chaussures de sport,Course à pied
https://decathlon-usa.myshopify.com/products/f500-soccer-socks-303496?adept-product=f500-soccer-socks-303496,Kipsta F500 Soccer Socks,Kipsta,4.5,7.99,Black,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/f500-soccer-socks-309733?adept-product=f500-soccer-socks-309733,Kipsta F500 Soccer Socks Kids',Kipsta,4.6,3.99,Bright Indigo,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/cycling-and-running-sunglasses-arenberg-category-3?adept-product=cycling-and-running-sunglasses-arenberg-category-3,Rockrider ST100 MTB Sunglasses Category 3 Adult,Rockrider,4.5,7.99,Black,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/900-ski-socks-157793?adept-product=900-ski-socks-157793,900 Ski Socks,Wedze,4.6,17.0,Black,Accessoires,Divers,Ski
https://decathlon-usa.myshopify.com/products/inesis-golf-cap-306993?adept-product=inesis-golf-cap-306993,Inesis Golf Cap,Inesis,4.5,9.99,Black,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/domyos-cotton-yoga-shorts-308823?adept-product=domyos-cotton-yoga-shorts-308823,Domyos Cotton Yoga Shorts Women's,Decathlon,4.7,13.99,Black,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/long-sleeve-cotton-fitness-t-shirt-mens-332877?adept-product=long-sleeve-cotton-fitness-t-shirt-mens-332877,Men's Long-Sleeved Fitness T-Shirt 100 - Black,Domyos,4.4,12.99,Black,Vêtements,T-shirt,Fitness
https://decathlon-usa.myshopify.com/products/womens-slim-fit-pilates-gentle-gym-sport-leggings-520-blue-print-311168?adept-product=womens-slim-fit-pilates-gentle-gym-sport-leggings-520-blue-print-311168,Nyamba 520 Slim-Fit Pilates Leggings Women's,Domyos,4.5,20.0,Blue,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/essential-breathable-crew-neck-fitness-t-shirt-mens-306602?adept-product=essential-breathable-crew-neck-fitness-t-shirt-mens-306602,Men's Fitness Breathable Essential Crew Neck T-Shirt - Mauve,Domyos,4.7,12.99,Khaki,Vêtements,T-shirt,Fitness
https://decathlon-usa.myshopify.com/products/womens-fitness-cardio-training-cropped-bottoms-100?adept-product=womens-fitness-cardio-training-cropped-bottoms-100,Domyos 100 Fitness Cardio Training Cropped Leggings Women's,Domyos,4.5,8.0,Black,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/mens-fitness-walking-shoes-mesh-soft-140-123330?adept-product=mens-fitness-walking-shoes-mesh-soft-140-123330,"Newfeel Soft 140, Mesh Fitness Walking Shoes, Men's",Newfeel,4.5,29.99,Black,Chaussures,Chaussures de sport,Fitness
https://decathlon-usa.myshopify.com/products/hendaia-short-boardshorts-163572?adept-product=hendaia-short-boardshorts-163572,Hendaia Short Boardshorts - NT Turquoise,Olaian,4.5,8.0,Aquamarine,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/high-visibility-vest-uc-500-yellow?adept-product=high-visibility-vest-uc-500-yellow,Btwin 500 High Visibility Vest,Btwin,4.7,9.99,Fluoresent Yellow,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/mens-run-cushion-running-shoe-165446?adept-product=mens-run-cushion-running-shoe-165446,"Kalenji Run Cushion, Running Shoe, Men's",Kalenji,4.2,34.99,Black,Non déterminée,Non déterminée,Course à pied
https://decathlon-usa.myshopify.com/products/mens-hiking-waterproof-shoes-mh100?adept-product=mens-hiking-waterproof-shoes-mh100,Quechua MH100 Waterproof Hiking Shoes Men's,Quechua,4.3,69.99,Carbon Gray,Chaussures,Chaussures de sport,Randonnée
https://decathlon-usa.myshopify.com/products/trail-running-tight-shorts-307931?adept-product=trail-running-tight-shorts-307931,Evadict Trail Running Tight-Shorts Men's,Decathlon,4.5,20.0,Black,Vêtements,Bas,Course à pied
https://decathlon-usa.myshopify.com/products/athletic-socks-2-pairs-11691?adept-product=athletic-socks-2-pairs-11691,Athletic Socks Kids' 2 Pairs,Decathlon,4.5,2.0,Black,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/slim-fit-cotton-jogging-pants-mens-332545?adept-product=slim-fit-cotton-jogging-pants-mens-332545,Men's Slim Fitness Jogging Bottoms 500 - Grey,Domyos,4.4,29.99,Stone,Vêtements,Bas,Fitness
https://decathlon-usa.myshopify.com/products/inesis-rainy-weather-golf-pants-307802?adept-product=inesis-rainy-weather-golf-pants-307802,Inesis Rainy Weather Golf Pants Women's,Inesis,4.5,79.99,Navy Blue,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/inesis-mw500-sleeveless-down-puffer-golf-jacket-328775?adept-product=inesis-mw500-sleeveless-down-puffer-golf-jacket-328775,Inesis Ultralight Down Golf Packable Puffer Vest Men's,Inesis,4.4,64.99,Black,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/seamless-yoga-sports-bra-302430?adept-product=seamless-yoga-sports-bra-302430,Kimjaly Seamless Yoga Sports Bra,Decathlon,4.4,26.99,Black,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/womens-hiking-tank-top-techwool-210?adept-product=womens-hiking-tank-top-techwool-210,Forclaz Trek 500 Merino Wool Hiking Tank Top Women's,Forclaz,4.6,39.99,Black,Vêtements,T-shirt,Randonnée
https://decathlon-usa.myshopify.com/products/mens-cycling-short-sleeved-base-layer-100?adept-product=mens-cycling-short-sleeved-base-layer-100,Van Rysel Essential Cycling Base Layer Men's,Decathlon,4.4,10.0,Snow White,Vêtements,T-shirt,Cyclisme
https://decathlon-usa.myshopify.com/products/seamless-7-8-dynamic-yoga-leggings-312225?adept-product=seamless-7-8-dynamic-yoga-leggings-312225,Seamless 7/8 Dynamic Yoga Leggings Women's,Decathlon,4.4,20.0,Dark Gray,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/short-sleeve-zip-trail-running-t-shirt-301884?adept-product=short-sleeve-zip-trail-running-t-shirt-301884,Short Sleeve Zip Trail Running T-Shirt Women's,Decathlon,4.6,34.99,Deep Teal,Vêtements,T-shirt,Course à pied
https://decathlon-usa.myshopify.com/products/quechua-mh120-fleece-hiking-vest-12483?adept-product=quechua-mh120-fleece-hiking-vest-12483,Quechua MH120 Fleece Hiking Vest Men's,Quechua,4.6,24.99,Black,Vêtements,T-shirt,Randonnée
https://decathlon-usa.myshopify.com/products/womens-hiking-pants-arpenaz-500?adept-product=womens-hiking-pants-arpenaz-500,Forclaz Travel 100 Zip-Off Hiking Pants Women's,Forclaz,4.4,39.99,Navy Blue,Vêtements,Bas,Randonnée
https://decathlon-usa.myshopify.com/products/pilates-and-gentle-gym-non-slip-ballet-socks-ss19?adept-product=pilates-and-gentle-gym-non-slip-ballet-socks-ss19,Women's Non-Slip Cotton Ballet Fitness Socks 500 - Black,Domyos,4.5,9.99,Black,Accessoires,Divers,Fitness
https://decathlon-usa.myshopify.com/products/adult-soccer-shorts-f500-2019?adept-product=adult-soccer-shorts-f500-2019,"Kipsta F500, Soccer Shorts, Adult",Kipsta,4.6,14.99,Black,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/breathable-fitness-collection-bottoms-337323?adept-product=breathable-fitness-collection-bottoms-337323,Men's Breathable Fitness Collection Bottoms,Domyos,4.6,39.99,Black,Non déterminée,Non déterminée,Fitness
https://decathlon-usa.myshopify.com/products/womens-fitness-cardio-training-zip-up-sports-bra-100?adept-product=womens-fitness-cardio-training-zip-up-sports-bra-100,"Domyos 100, Cardio Workout Sports Bra",Domyos,4.5,11.99,Gray,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/first-heat-beanie?adept-product=first-heat-beanie,Wedze Firstheat Beanie Ski Hat,Wedze,4.6,3.0,Black,Accessoires,Divers,Ski
https://decathlon-usa.myshopify.com/products/strength-training-resistance-band-glute-band-327622?adept-product=strength-training-resistance-band-glute-band-327622,Domyos Glute Resistance Band,Domyos,4.6,5.0,Carbon Gray,Non déterminée,Non déterminée,Autres
https://decathlon-usa.myshopify.com/products/womens-cycling-tank-top-500?adept-product=womens-cycling-tank-top-500,Triban 500 Cycling Tank Top Women's,Triban,4.5,24.99,Navy Blue,Vêtements,T-shirt,Cyclisme
https://decathlon-usa.myshopify.com/products/inesis-grip-waterproof-golf-shoes-303101?adept-product=inesis-grip-waterproof-golf-shoes-303101,Inesis Men's Waterproof Grip Golf Shoes,Inesis,4.4,79.99,Snow White,Chaussures,Chaussures de sport,Autres
https://decathlon-usa.myshopify.com/products/domyos-non-slip-yoga-toe-socks-adult-305089?adept-product=domyos-non-slip-yoga-toe-socks-adult-305089,Domyos Non-Slip Yoga Toe Socks Adult,Decathlon,4.3,9.99,Gray Blue,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/womens-mountain-hiking-waterproof-shoes-mh100?adept-product=womens-mountain-hiking-waterproof-shoes-mh100,Women's waterproof mountain walking boots MH100 – Blue/Plum,Quechua,4.4,69.99,Green Gray,Chaussures,Chaussures de sport,Randonnée
https://decathlon-usa.myshopify.com/products/football-socks-f100-indigo-blue-141413?adept-product=football-socks-f100-indigo-blue-141413,Kids' Football Socks F100 - Indigo Blue,Kipsta,4.4,4.99,Snow White,Accessoires,Divers,Autres
https://decathlon-usa.myshopify.com/products/quechua-hiking-lightweight-waterproof-jacket-mh500-301681?adept-product=quechua-hiking-lightweight-waterproof-jacket-mh500-301681,Quechua MH500 Waterproof Hiking Jacket Men's,Quechua,4.6,129.0,Carbon Gray,Vêtements,Veste,Randonnée
https://decathlon-usa.myshopify.com/products/forclaz-mt50-synthetic-jacket-138645?adept-product=forclaz-mt50-synthetic-jacket-138645,Forclaz Men's MT50 Synthetic Jacket,Forclaz,4.5,29.99,Black,Vêtements,Veste,Autres
https://decathlon-usa.myshopify.com/products/run-rain-running-rain-jacket-169538?adept-product=run-rain-running-rain-jacket-169538,Kalenji Women's Running Rain Jacket,Kalenji,4.6,30.0,White,Vêtements,Veste,Course à pied
https://decathlon-usa.myshopify.com/products/forclaz-trek-500-merino-backpacking-tights-womens?adept-product=forclaz-trek-500-merino-backpacking-tights-womens,Forclaz Trek 500 Merino Wool Backpacking Tights Women's,Forclaz,4.4,69.99,Black,Vêtements,Bas,Randonnée
https://decathlon-usa.myshopify.com/products/trek-500-modular-hiking-pants-mens-329140?adept-product=trek-500-modular-hiking-pants-mens-329140,Men's MT500 2-in-1 modular and durable backpacking pantss,Forclaz,4.6,45.0,Carbon Gray,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/womens-slim-fit-pilates-gentle-gym-sport-t-shirt-500-8354?adept-product=womens-slim-fit-pilates-gentle-gym-sport-t-shirt-500-8354,"Nyamba 500, Pilates and Gentle Gym Slim-Fit T-Shirt, Women's",Decathlon,4.6,5.0,Pink,Vêtements,T-shirt,Fitness
https://decathlon-usa.myshopify.com/products/kokoon-adjustable-front-zip-sports-running-bra-304996?adept-product=kokoon-adjustable-front-zip-sports-running-bra-304996,Kalenji Kokoon Adjustable Front Zip Sports Running Bra,Kalenji,4.2,30.0,Black,Accessoires,Divers,Course à pied
https://decathlon-usa.myshopify.com/products/fitness-bag-20-l-331321?adept-product=fitness-bag-20-l-331321,Fitness Bag 20L - Pink,Domyos,4.6,19.99,Pink,Non déterminée,Non déterminée,Fitness
https://decathlon-usa.myshopify.com/products/breathable-slim-fit-workout-t-shirt-womens-324182?adept-product=breathable-slim-fit-workout-t-shirt-womens-324182,Women's Fitted Fitness Cardio T-Shirt - Dark Blue,Domyos,4.6,12.99,Dark Blue,Vêtements,T-shirt,Fitness
https://decathlon-usa.myshopify.com/products/quechua-mh100-hiking-waterproof-shoes-307814?adept-product=quechua-mh100-hiking-waterproof-shoes-307814,Quechua MH100 Hiking Waterproof Shoes Men's,Quechua,4.4,79.99,Black,Chaussures,Chaussures de sport,Randonnée
https://decathlon-usa.myshopify.com/products/mens-travel-backpacking-pants-travel-100-324122?adept-product=mens-travel-backpacking-pants-travel-100-324122,Men's Travel Trekking Zip-Off Cargo Trousers - Travel 100 Zip-Off - khaki,Forclaz,4.6,79.99,Khaki Brown,Vêtements,Bas,Randonnée
https://decathlon-usa.myshopify.com/products/triban-essential-bibless-padded-road-cycling-shorts-mens-306701?adept-product=triban-essential-bibless-padded-road-cycling-shorts-mens-306701,Triban Essential Bibless Padded Road Cycling Shorts Men's,Triban,4.4,16.99,Black,Vêtements,Bas,Cyclisme
https://decathlon-usa.myshopify.com/products/forclaz-travel-100-merino-wool-backpacking-t-shirt-womens-5173?adept-product=forclaz-travel-100-merino-wool-backpacking-t-shirt-womens-5173,Forclaz Travel 100 Merino Wool Backpacking T-Shirt Women's,Forclaz,4.6,49.99,Prune,Vêtements,T-shirt,Autres
https://decathlon-usa.myshopify.com/products/womens-ski-base-layer-bottoms-i-soft?adept-product=womens-ski-base-layer-bottoms-i-soft,Women's Seamless Ski Base Layer Bottom - BL 580 I-Soft - Black/Purple,Wedze,4.6,29.99,Black,Vêtements,T-shirt,Ski
https://decathlon-usa.myshopify.com/products/womens-cropped-tennis-bottoms-dry-900-300411?adept-product=womens-cropped-tennis-bottoms-dry-900-300411,Artengo Dry 900 Cropped Tennis Pants Women's,Artengo,4.7,29.99,Black,Vêtements,Bas,Sports de raquette
https://decathlon-usa.myshopify.com/products/two-tone-leggings-304667?adept-product=two-tone-leggings-304667,Two Tone Leggings Women's,Simond,4.6,25.0,Bordeaux,Vêtements,Bas,Autres
https://decathlon-usa.myshopify.com/products/forclaz-trek-500-merino-wool-hiking-t-shirt-womens-327360?adept-product=forclaz-trek-500-merino-wool-hiking-t-shirt-womens-327360,Women's Merino Wool Short-sleeved Trekking T-shirt MT500,Forclaz,4.6,49.99,Deep Chocolate Truffle,Vêtements,T-shirt,Randonnée
https://decathlon-usa.myshopify.com/products/domyos-900-fitness-cardio-training-zip-up-sports-bra-womens-323708?adept-product=domyos-900-fitness-cardio-training-zip-up-sports-bra-womens-323708,High-Support Zip-Front Fitness Bra 920 - Black,Domyos,4.4,20.0,Black,Accessoires,Divers,Fitness
https://decathlon-usa.myshopify.com/products/nh150-hiking-10-l-backpack-325104?adept-product=nh150-hiking-10-l-backpack-325104,Quechua NH150 Escape Square 10L Hiking Backpack,Quechua,4.7,29.99,Blue,Vêtements,Veste,Randonnée
